,schoolId,schoolNm,schoolSe,fondDate,fondType,bnhhSe,operSttus,lnmadr,rdnmadr,cddcCode,cddcNm,edcSport,edcSportNm,creatDate,changeDate,latitude,longitude,referenceDate,insttCode
398,B000004913,동명초등학교,초등학교,1938-07-04,공립,본교,운영,강원도 강릉시 송정동 168-1,강원도 강릉시 경강로 2473,7800000,강원도교육청,7831000,강원도강릉교육지원청,2013-11-29,2020-09-19,37.77543116,128.9287446,2020-09-22,7001220
399,B000009271,호성중학교,중학교,2003-03-01,공립,본교,운영,경기도 안양시 동안구 호계동 781-3,경기도 안양시 동안구 호성로 55,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2013-11-29,2020-09-19,37.36691837,126.9637649,2020-09-22,7001220
400,B000010864,자인여자중학교,중학교,1970-03-01,사립,본교,운영,경상북도 경산시 자인면 동부리 208,경상북도 경산시 자인면 원효로 851-16,8750000,경상북도교육청,8851000,경상북도경산교육지원청,2013-11-29,2020-09-19,35.8159752,128.8278499,2020-09-22,7001220
401,B000011219,함양여자중학교,중학교,1960-04-07,공립,본교,운영,경상남도 함양군 함양읍 교산리 956,경상남도 함양군 함양읍 함양여중길 18-9,9010000,경상남도교육청,9201000,경상남도함양교육지원청,2013-11-29,2020-09-19,35.5239512,127.7246365,2020-09-22,7001220
402,B000005217,간성초등학교,초등학교,1910-06-13,공립,본교,운영,강원도 고성군 간성읍 신안리 192,강원도 고성군 간성읍 간성로 39,7800000,강원도교육청,7971000,강원도고성교육지원청,2013-11-29,2020-09-19,38.37894215,128.4706698,2020-09-22,7001220
403,B000004915,모산초등학교,초등학교,1941-09-28,공립,본교,운영,강원도 강릉시 장현동 54-1,강원도 강릉시 모산로224번길 3,7800000,강원도교육청,7831000,강원도강릉교육지원청,2013-11-29,2020-09-19,37.73184003,128.9017805,2020-09-22,7001220
404,B000007944,가조초등학교,초등학교,1922-04-01,공립,본교,운영,경상남도 거창군 가조면 마상리 336-4,경상남도 거창군 가조면 가조가야로 1087,9010000,경상남도교육청,9211000,경상남도거창교육지원청,2013-11-29,2020-09-19,35.71149883,128.0136443,2020-09-22,7001220
405,B000009475,하안중학교,중학교,1993-03-01,공립,본교,운영,경기도 광명시 하안동 25,경기도 광명시 안현로 80-1,7530000,경기도교육청,7591000,경기도광명교육지원청,2013-11-29,2020-09-19,37.46738575,126.8807721,2020-09-22,7001220
406,B000013537,서대전여자고등학교,고등학교,1984-03-02,사립,본교,운영,대전광역시 서구 도마동 420-3,대전광역시 서구 배재로197번길 20,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2020-09-19,36.32773715,127.369556,2020-09-22,7001220
407,B000011555,동해상업고등학교,고등학교,1970-05-25,공립,본교,운영,강원도 동해시 발한동 620-3,강원도 동해시 느릅재길 65,7800000,강원도교육청,7841000,강원도동해교육지원청,2013-11-29,2020-09-19,37.54320424,129.0941785,2020-09-22,7001220
408,B000008074,성읍초등학교,초등학교,1937-09-01,공립,본교,운영,제주특별자치도 서귀포시 표선면 성읍리 1002,제주특별자치도 서귀포시 표선면 성읍민속로 65,9290000,제주특별자치도교육청,9299000,제주특별자치도서귀포시교육지원청,2013-11-29,2020-09-19,33.38427482,126.7985093,2020-09-22,7001220
409,B000008071,태흥초등학교,초등학교,1947-03-02,공립,본교,운영,제주특별자치도 서귀포시 남원읍 태흥리 970-3,제주특별자치도 서귀포시 남원읍 태위로 915,9290000,제주특별자치도교육청,9299000,제주특별자치도서귀포시교육지원청,2013-11-29,2020-09-19,33.28622541,126.7434137,2020-09-22,7001220
410,B000002809,대구경운초등학교,초등학교,1977-06-20,공립,본교,운영,대구광역시 서구 내당동 296,대구광역시 서구 평리로54길 16,7240000,대구광역시교육청,7261000,대구광역시서부교육지원청,2013-11-29,2020-09-19,35.86088038,128.5527191,2020-09-22,7001220
411,B000012773,원주금융회계고등학교,고등학교,1980-11-26,공립,본교,운영,강원도 원주시 부론면 법천리 1442,강원도 원주시 부론면 부귀로 35,7800000,강원도교육청,7821000,강원도원주교육지원청,2013-11-29,2020-09-19,37.20782695,127.7516585,2020-09-22,7001220
412,B000006525,황전초등학교회덕분교장,초등학교,1960-04-01,공립,분교,운영,전라남도 순천시 황전면 회룡리 756,전라남도 순천시 황전면 삽재팔동길 377,8490000,전라남도교육청,8521000,전라남도순천교육지원청,2013-11-29,2020-09-19,35.10847899,127.4957748,2020-09-22,7001220
413,B000004188,안녕초등학교,초등학교,2006-03-01,공립,본교,운영,경기도 화성시 안녕동 50-8,경기도 화성시 화산로 2,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2020-09-19,37.20589222,127.0085343,2020-09-22,7001220
414,B000013295,합포고등학교,고등학교,1989-02-18,공립,본교,운영,경상남도 창원시 마산합포구 교방동 170-1,경상남도 창원시 마산합포구 무학로 458,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,2020-09-19,35.20941219,128.5643386,2020-09-22,7001220
415,B000001875,서울신내초등학교,초등학교,1994-03-01,공립,본교,운영,서울특별시 중랑구 신내동 444,서울특별시 중랑구 용마산로125나길 22,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2020-09-19,37.60493422,127.1001285,2020-09-22,7001220
416,B000001866,서울중곡초등학교,초등학교,1967-09-05,공립,본교,운영,서울특별시 중랑구 면목동 380,서울특별시 중랑구 면목로23길 20,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2020-09-19,37.57489173,127.083439,2020-09-22,7001220
417,B000005100,마차초등학교,초등학교,1941-06-01,공립,본교,운영,강원도 영월군 북면 마차리 1358-1,강원도 영월군 북면 밤재로 221,7800000,강원도교육청,7901000,강원도영월교육지원청,2013-11-29,2020-09-19,37.25744112,128.4536987,2020-09-22,7001220
418,B000013458,원묵고등학교,고등학교,2007-05-31,공립,본교,운영,서울특별시 중랑구 묵동 23,서울특별시 중랑구 숙선옹주로 82,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2020-09-19,37.61523231,127.0855078,2020-09-22,7001220
419,B000001850,서울전농초등학교,초등학교,1942-04-08,공립,본교,운영,서울특별시 동대문구 전농동 298,서울특별시 동대문구 사가정로 66,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2020-09-19,37.57473031,127.0543331,2020-09-22,7001220
420,B000002758,대구동신초등학교,초등학교,1970-09-01,공립,본교,운영,대구광역시 동구 신암동 487,대구광역시 동구 송라로 123,7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2013-11-29,2020-09-19,35.87827471,128.6150277,2020-09-22,7001220
421,B000002752,대구용호초등학교,초등학교,1999-03-02,공립,본교,운영,대구광역시 동구 방촌동 1113-319,대구광역시 동구 동촌로56길 82,7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2013-11-29,2020-09-19,35.8773574,128.6723645,2020-09-22,7001220
422,B000012878,보은고등학교,고등학교,1976-03-06,사립,본교,운영,충청북도 보은군 보은읍 죽전리 61,충청북도 보은군 보은읍 보은로 17,8000000,충청북도교육청,8051000,충청북도보은교육지원청,2013-11-29,2020-09-19,36.47530948,127.7205512,2020-09-22,7001220
423,B000012069,은광여자고등학교,고등학교,1946-10-15,사립,본교,운영,서울특별시 강남구 도곡동 938-10,서울특별시 강남구 남부순환로359길 36,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2020-09-19,37.48837857,127.0352324,2020-09-22,7001220
424,B000008555,부곡여자중학교,중학교,1981-10-14,공립,본교,운영,부산광역시 금정구 부곡동 717-1,부산광역시 금정구 가마실로 56,7150000,부산광역시교육청,7191000,부산광역시동래교육지원청,2013-11-29,2020-09-19,35.22332989,129.0953419,2020-09-22,7001220
425,B000002843,대구옥산초등학교,초등학교,1956-07-04,공립,본교,운영,대구광역시 북구 칠성동2가 395-1,대구광역시 북구 칠성시장로23길 55,7240000,대구광역시교육청,7261000,대구광역시서부교육지원청,2013-11-29,2020-09-19,35.8808955,128.5978756,2020-09-22,7001220
426,B000008626,한바다중학교,중학교,1969-10-10,공립,본교,운영,부산광역시 수영구 광안동 154-1,부산광역시 수영구 광안로21번가길 57,7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2013-11-29,2020-09-19,35.15729241,129.1176119,2020-09-22,7001220
427,B000002138,서울가주초등학교,초등학교,1996-11-08,공립,본교,운영,서울특별시 송파구 가락동 140-6,서울특별시 송파구 오금로40길 37,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2020-09-19,37.49656722,127.1292617,2020-09-22,7001220
428,B000013464,선덕고등학교,고등학교,1983-03-05,사립,본교,운영,서울특별시 도봉구 쌍문동 263,서울특별시 도봉구 시루봉로 53,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2020-09-19,37.65634868,127.0268766,2020-09-22,7001220
429,B000007532,상일초등학교,초등학교,1995-09-01,공립,본교,운영,경상남도 창원시 마산회원구 내서읍 중리 1053,경상남도 창원시 마산회원구 내서읍 광려천서로 21,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,2020-09-19,35.24457516,128.5069525,2020-09-22,7001220
430,B000007302,입암초등학교,초등학교,1933-05-15,공립,본교,운영,경상북도 영양군 입암면 신구리 272,경상북도 영양군 입암면 입암로 162,8750000,경상북도교육청,8891000,경상북도영양교육지원청,2013-11-29,2020-09-19,36.59971644,129.0873689,2020-09-22,7001220
431,B000009037,대전변동중학교,중학교,1983-11-04,공립,본교,운영,대전광역시 서구 변동 54-1,대전광역시 서구 도산로181번길 39,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2020-09-19,36.3247386,127.3757901,2020-09-22,7001220
432,B000013333,진주외국어고등학교,고등학교,1970-12-26,사립,본교,운영,경상남도 진주시 일반성면 개암리 884,경상남도 진주시 일반성면 동부로 2014-6,9010000,경상남도교육청,9051000,경상남도진주교육지원청,2013-11-29,2020-09-19,35.16965618,128.281668,2020-09-22,7001220
433,B000022925,용남고등학교,고등학교,1991-03-09,공립,본교,운영,충청남도 계룡시 신도안면 남선리 1278,충청남도 계룡시 신도안면 신도안1길 32,8140000,충청남도교육청,8222000,충청남도논산계룡교육지원청,2013-11-29,2020-09-19,36.29430921,127.2447646,2020-09-22,7001220
434,B000010931,장곡중학교,중학교,2001-03-06,공립,본교,운영,경상북도 칠곡군 석적읍 중리 246,경상북도 칠곡군 석적읍 남중리8길 13,8750000,경상북도교육청,8941000,경상북도칠곡교육지원청,2013-11-29,2020-09-19,36.07345548,128.4150883,2020-09-22,7001220
435,B000011284,대정중학교,중학교,1946-11-08,공립,본교,운영,제주특별자치도 서귀포시 대정읍 하모리 778,제주특별자치도 서귀포시 대정읍 비행장로 18,9290000,제주특별자치도교육청,9299000,제주특별자치도서귀포시교육지원청,2013-11-29,2020-09-19,33.21996162,126.2532327,2020-09-22,7001220
436,B000008177,안천중학교,중학교,1991-03-01,공립,본교,운영,서울특별시 금천구 독산동 1089,서울특별시 금천구 한내로 69-44,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2020-09-19,37.45952426,126.8874988,2020-09-22,7001220
437,B000002765,대구효목초등학교,초등학교,1969-06-10,공립,본교,운영,대구광역시 동구 효목동 633,대구광역시 동구 화랑로27길 25,7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2013-11-29,2020-09-19,35.8760038,128.6415759,2020-09-22,7001220
438,B000012260,숭덕여자고등학교,고등학교,1986-03-01,사립,본교,운영,인천광역시 남동구 만수동 5-213,인천광역시 남동구 만수로73번길 20-23,7310000,인천광역시교육청,7341000,인천광역시동부교육지원청,2013-11-29,2020-09-19,37.46428211,126.7339171,2020-09-22,7001220
439,B000011443,산마을고등학교,고등학교,1999-12-01,사립,본교,운영,인천광역시 강화군 양도면 삼흥리 460,인천광역시 강화군 양도면 강화남로1002번길 73-29,7310000,인천광역시교육청,7351000,인천광역시강화교육지원청,2013-11-29,2020-09-19,37.68636257,126.4255653,2020-09-22,7001220
440,B000013509,대구서부고등학교,고등학교,1997-03-01,공립,본교,운영,대구광역시 서구 평리동 1070-48,대구광역시 서구 국채보상로53길 32,7240000,대구광역시교육청,7261000,대구광역시서부교육지원청,2013-11-29,2020-09-19,35.87365309,128.5602007,2020-09-22,7001220
441,B000013194,안동여자고등학교,고등학교,1942-05-01,공립,본교,운영,경상북도 안동시 법상동 23-1,경상북도 안동시 법상윗3길 32,8750000,경상북도교육청,8791000,경상북도안동교육지원청,2013-11-29,2020-09-19,36.57303974,128.7256251,2020-09-22,7001220
442,B000003521,남목초등학교,초등학교,1921-05-09,공립,본교,운영,울산광역시 동구 서부동 370,울산광역시 동구 옥류로 33,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2020-09-19,35.54248574,129.4247502,2020-09-22,7001220
443,B000002787,대구대청초등학교,초등학교,1987-12-18,공립,본교,운영,대구광역시 수성구 만촌동 873,대구광역시 수성구 교학로12길 42,7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2013-11-29,2020-09-19,35.85090611,128.6501674,2020-09-22,7001220
444,B000007531,호계초등학교,초등학교,2002-09-01,공립,본교,운영,경상남도 창원시 마산회원구 내서읍 호계리 71-1,경상남도 창원시 마산회원구 내서읍 광려천북로 182,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,2020-09-19,35.26562301,128.5228101,2020-09-22,7001220
445,B000022834,인천청람초등학교,초등학교,2013-03-01,공립,본교,운영,인천광역시 서구 청라동 149-1,인천광역시 서구 청라커낼로 336,7310000,인천광역시교육청,7361000,인천광역시서부교육지원청,2013-11-29,2020-09-19,37.53869636,126.6453133,2020-09-22,7001220
446,B000002692,반산초등학교,초등학교,1990-03-01,공립,본교,운영,부산광역시 해운대구 재송동 1033-1,부산광역시 해운대구 재반로 171,7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2013-11-29,2020-09-19,35.19344143,129.1296328,2020-09-22,7001220
447,B000005164,묘장초등학교,초등학교,1968-10-04,공립,본교,운영,강원도 철원군 철원읍 대마리 192-5,강원도 철원군 철원읍 묘장로 344,7800000,강원도교육청,7931000,강원도철원교육지원청,2013-11-29,2020-09-19,38.26408626,127.1648028,2020-09-22,7001220
448,B000002143,서울마천초등학교,초등학교,1978-05-04,공립,본교,운영,서울특별시 송파구 마천동 183-4,서울특별시 송파구 마천로61다길 24,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2020-09-19,37.49550545,127.1526295,2020-09-22,7001220
449,B000007670,삼방초등학교,초등학교,1992-03-01,공립,본교,운영,경상남도 김해시 삼방동 675,경상남도 김해시 삼안로235번길 20,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2013-11-29,2020-09-19,35.24892927,128.9077058,2020-09-22,7001220
450,B000011547,소양고등학교,고등학교,1910-04-29,공립,본교,운영,강원도 춘천시 사농동 122,강원도 춘천시 영서로 2872,7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,2020-09-19,37.91001603,127.7232945,2020-09-22,7001220
451,B000002551,낙민초등학교,초등학교,1981-06-25,공립,본교,운영,부산광역시 동래구 낙민동 303,부산광역시 동래구 충렬대로272번길 34,7150000,부산광역시교육청,7191000,부산광역시동래교육지원청,2013-11-29,2020-09-19,35.19942578,129.088343,2020-09-22,7001220
452,B000013456,대광고등학교,고등학교,1949-10-25,사립,본교,운영,서울특별시 동대문구 신설동 53-3,서울특별시 동대문구 안암로 6,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2020-09-19,37.57795467,127.0253235,2020-09-22,7001220
453,B000006517,상사초등학교,초등학교,1932-04-23,공립,본교,운영,전라남도 순천시 상사면 응령리 287,전라남도 순천시 상사면 상사초등길 55,8490000,전라남도교육청,8521000,전라남도순천교육지원청,2013-11-29,2020-09-19,34.94378905,127.4453763,2020-09-22,7001220
454,B000012723,문산제일고등학교,고등학교,1942-04-26,공립,본교,운영,경기도 파주시 야동동 361,경기도 파주시 평화로 190,7530000,경기도교육청,7681000,경기도파주교육지원청,2013-11-29,2020-09-19,37.77260399,126.7628873,2020-09-22,7001220
455,B000011404,대구서부공업고등학교,고등학교,1997-03-07,공립,본교,운영,대구광역시 서구 내당동 456-1,대구광역시 서구 당산로 228,7240000,대구광역시교육청,7261000,대구광역시서부교육지원청,2013-11-29,2020-09-19,35.85749282,128.5482964,2020-09-22,7001220
456,B000004254,오산고현초등학교,초등학교,2007-09-01,공립,본교,운영,경기도 오산시 고현동 92,경기도 오산시 남부대로 459,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2020-09-19,37.1334449,127.0851451,2020-09-22,7001220
457,B000012814,상동고등학교,고등학교,1955-12-31,공립,본교,운영,강원도 영월군 상동읍 천평리 414,강원도 영월군 상동읍 태백산로 3147,7800000,강원도교육청,7901000,강원도영월교육지원청,2013-11-29,2020-09-19,37.12525841,128.8224544,2020-09-22,7001220
458,B000007834,신명초등학교,초등학교,2004-03-01,공립,본교,운영,경상남도 양산시 평산동 570-49,경상남도 양산시 신명로 108,9010000,경상남도교육청,9151000,경상남도양산교육지원청,2013-11-29,2020-09-19,35.3883231,129.142633,2020-09-22,7001220
459,B000003173,길상초등학교,초등학교,1920-07-10,공립,본교,운영,인천광역시 강화군 길상면 온수리 527-3,인천광역시 강화군 길상면 삼랑성길 22,7310000,인천광역시교육청,7351000,인천광역시강화교육지원청,2013-11-29,2020-09-19,37.63846399,126.4904289,2020-09-22,7001220
460,B000010115,조치원중학교,중학교,1951-09-24,공립,본교,운영,세종특별자치시 조치원읍 서창리 30-11,세종특별자치시 조치원읍 조치원중고길 10-1,9300000,세종특별자치시교육청,9300000,세종특별자치시교육청,2013-11-29,2020-09-19,36.61260871,127.2999533,2020-09-22,7001220
461,B000008611,센텀중학교,중학교,2006-03-01,공립,본교,운영,부산광역시 해운대구 재송동 1206,부산광역시 해운대구 센텀북대로 32,7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2013-11-29,2020-09-19,35.1753666,129.1237586,2020-09-22,7001220
462,B000007703,진례초등학교,초등학교,1926-03-01,공립,본교,운영,경상남도 김해시 진례면 초전리 530-2,경상남도 김해시 진례면 송현로 74-12,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2013-11-29,2020-09-19,35.24774012,128.756134,2020-09-22,7001220
463,B000025211,인천연송고등학교,고등학교,2013-03-01,공립,본교,운영,인천광역시 연수구 송도동 15-4,인천광역시 연수구 컨벤시아대로42번길 72,7310000,인천광역시교육청,7341000,인천광역시동부교육지원청,2013-11-29,2020-09-19,37.40316747,126.6467361,2020-09-22,7001220
464,B000009473,광명북중학교,중학교,1986-03-01,공립,본교,운영,경기도 광명시 철산동 59,경기도 광명시 시청로 121,7530000,경기도교육청,7591000,경기도광명교육지원청,2013-11-29,2020-09-19,37.48714374,126.8657712,2020-09-22,7001220
465,B000004866,반곡초등학교,초등학교,2008-05-23,공립,본교,운영,강원도 원주시 반곡동 1450-1,강원도 원주시 동부순환로 247,7800000,강원도교육청,7821000,강원도원주교육지원청,2013-11-29,2020-09-19,37.33734175,127.9730349,2020-09-22,7001220
466,B000009853,정선중학교,중학교,1946-07-16,공립,본교,운영,강원도 정선군 정선읍 봉양리 153-1,강원도 정선군 정선읍 봉양4길 15,7800000,강원도교육청,7921000,강원도정선교육지원청,2013-11-29,2020-09-19,37.37821677,128.6609171,2020-09-22,7001220
467,B000008942,광주서광중학교,중학교,1970-03-05,공립,본교,운영,광주광역시 남구 백운동 614-1,광주광역시 남구 진다리로24번길 13,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2020-09-19,35.13634616,126.9042624,2020-09-22,7001220
468,B000012515,과천여자고등학교,고등학교,1976-03-02,사립,본교,운영,경기도 과천시 중앙동 11-4,경기도 과천시 희망길 36,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2013-11-29,2020-09-19,37.43264355,126.9881073,2020-09-22,7001220
469,B000011858,과천외국어고등학교,고등학교,1990-03-05,사립,본교,운영,경기도 과천시 중앙동 11-4,경기도 과천시 희망길 36,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2013-11-29,2020-09-19,37.43264355,126.9881073,2020-09-22,7001220
470,B000004281,하안북초등학교,초등학교,1989-10-12,공립,본교,운영,경기도 광명시 하안동 684-1,경기도 광명시 가림로 18,7530000,경기도교육청,7591000,경기도광명교육지원청,2013-11-29,2020-09-19,37.46470851,126.8691342,2020-09-22,7001220
471,B000004889,동화초등학교,초등학교,2004-03-01,공립,본교,운영,강원도 원주시 문막읍 동화리 1534-2,강원도 원주시 문막읍 왕건로 83,7800000,강원도교육청,7821000,강원도원주교육지원청,2013-11-29,2020-09-19,37.3274788,127.8285781,2020-09-22,7001220
472,B000007665,구봉초등학교,초등학교,1980-05-14,공립,본교,운영,경상남도 김해시 구산동 199,경상남도 김해시 구지로 99-26,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2013-11-29,2020-09-19,35.24083851,128.8737724,2020-09-22,7001220
473,B000008491,두송중학교,중학교,2006-03-03,공립,본교,운영,부산광역시 사하구 다대동 1580,부산광역시 사하구 다송로 76,7150000,부산광역시교육청,7171000,부산광역시서부교육지원청,2013-11-29,2020-09-19,35.06065932,128.9829531,2020-09-22,7001220
474,B000011354,서울로봇고등학교,고등학교,1994-01-04,공립,본교,운영,서울특별시 강남구 일원동 738,서울특별시 강남구 광평로20길 63,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2020-09-19,37.48073174,127.0845761,2020-09-22,7001220
475,B000003367,대전동광초등학교,초등학교,1936-04-13,공립,본교,운영,대전광역시 동구 자양동 94-3,대전광역시 동구 백룡로11번길 20,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2013-11-29,2020-09-19,36.3373476,127.4495505,2020-09-22,7001220
476,B000012725,봉일천고등학교,고등학교,2007-03-06,공립,본교,운영,경기도 파주시 조리읍 봉일천리 254-2,경기도 파주시 조리읍 소곡로 54,7530000,경기도교육청,7681000,경기도파주교육지원청,2013-11-29,2020-09-19,37.74699036,126.8162726,2020-09-22,7001220
477,B000009526,안성중학교,중학교,1939-03-24,공립,본교,운영,경기도 안성시 금산동 33-12,경기도 안성시 금산길 43,7530000,경기도교육청,7761000,경기도안성교육지원청,2013-11-29,2020-09-19,37.01331333,127.2704648,2020-09-22,7001220
478,B000002131,서울잠일초등학교,초등학교,1976-03-12,공립,본교,운영,서울특별시 송파구 잠실동 19-1,서울특별시 송파구 올림픽로 95,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2020-09-19,37.51474166,127.0816362,2020-09-22,7001220
479,B000009668,지산중학교,중학교,2002-03-01,공립,본교,운영,경기도 파주시 와동동 1356-1,경기도 파주시 미래로 532,7530000,경기도교육청,7681000,경기도파주교육지원청,2013-11-29,2020-09-19,37.72474308,126.7523534,2020-09-22,7001220
480,B000013527,상일여자고등학교,고등학교,2008-03-03,공립,본교,운영,광주광역시 서구 쌍촌동 1353,광주광역시 서구 내방로 217,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2020-09-19,35.15878307,126.8644416,2020-09-22,7001220
481,B000008701,서변중학교,중학교,2005-03-01,공립,본교,운영,대구광역시 북구 서변동 1730,대구광역시 북구 서변로21길 14,7240000,대구광역시교육청,7261000,대구광역시서부교육지원청,2013-11-29,2020-09-19,35.92636083,128.595695,2020-09-22,7001220
482,B000011089,내동중학교,중학교,1992-03-01,공립,본교,운영,경상남도 김해시 내동 169,경상남도 김해시 평전로 135,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2013-11-29,2020-09-19,35.24106571,128.8589326,2020-09-22,7001220
483,B000008377,은성중학교,중학교,1955-02-15,사립,본교,운영,서울특별시 강남구 도곡동 938-10,서울특별시 강남구 남부순환로359길 36,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2020-09-19,37.48837857,127.0352324,2020-09-22,7001220
484,B000003853,안양중앙초등학교,초등학교,1984-09-04,공립,본교,운영,경기도 안양시 동안구 비산동 423,경기도 안양시 동안구 경수대로883번길 11,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2013-11-29,2020-09-19,37.39553138,126.9377855,2020-09-22,7001220
485,B000010150,서천중학교,중학교,1946-12-12,공립,본교,운영,충청남도 서천군 서천읍 군사리 601,충청남도 서천군 서천읍 충절로 97,8140000,충청남도교육청,8241000,충청남도서천교육지원청,2013-11-29,2020-09-19,36.07540844,126.6928792,2020-09-22,7001220
486,B000008983,동신중학교,중학교,1969-03-06,공립,본교,운영,대전광역시 동구 판암동 241,대전광역시 동구 동부로 56-22,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2013-11-29,2020-09-19,36.3202964,127.4595324,2020-09-22,7001220
487,B000022899,마사고등학교실습지,고등학교,2002-10-01,사립,본교,운영,전라북도 장수군 천천면 월곡리 662-2,전라북도 장수군 천천면 승마1로 60-29,8320000,전라북도교육청,8421000,전라북도장수교육지원청,2013-11-29,2019-09-10,35.70108474,127.5112784,2020-09-22,7001220
488,B000008267,방이중학교,중학교,1985-04-12,공립,본교,운영,서울특별시 송파구 방이동 53,서울특별시 송파구 오금로11길 64,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2020-09-19,37.51501058,127.1132445,2020-09-22,7001220
489,B000004961,동해중앙초등학교,초등학교,1941-07-01,공립,본교,운영,강원도 동해시 천곡동 793,강원도 동해시 천곡로 35,7800000,강원도교육청,7841000,강원도동해교육지원청,2013-11-29,2020-09-19,37.5253198,129.1084972,2020-09-22,7001220
490,B000002227,서울정곡초등학교,초등학교,1993-09-23,공립,본교,운영,서울특별시 강서구 방화동 836,서울특별시 강서구 방화대로50길 22,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2020-09-19,37.5769549,126.8189328,2020-09-22,7001220
491,B000007258,용성초등학교,초등학교,1922-04-24,공립,본교,운영,경상북도 경산시 용성면 당리리 161,경상북도 경산시 용성면 원효로 1405,8750000,경상북도교육청,8851000,경상북도경산교육지원청,2013-11-29,2020-09-19,35.79327235,128.8746678,2020-09-22,7001220
492,B000012189,매천고등학교,고등학교,2008-03-03,공립,본교,운영,대구광역시 북구 태전동 1127,대구광역시 북구 매전로 70,7240000,대구광역시교육청,7261000,대구광역시서부교육지원청,2013-11-29,2020-09-19,35.91159433,128.5472371,2020-09-22,7001220
493,B000008496,동주여자중학교,중학교,1949-04-26,사립,본교,운영,부산광역시 사하구 괴정동 380-1,부산광역시 사하구 사리로8번길 28,7150000,부산광역시교육청,7171000,부산광역시서부교육지원청,2013-11-29,2020-09-19,35.1007715,129.0013638,2020-09-22,7001220
494,B000011514,한국조리과학고등학교,고등학교,1998-10-27,사립,본교,운영,경기도 시흥시 과림동 11-1,경기도 시흥시 금오로 640,7530000,경기도교육청,7781000,경기도시흥교육지원청,2013-11-29,2020-09-19,37.45851798,126.8323613,2020-09-22,7001220
495,B000008684,학남중학교,중학교,2002-03-01,공립,본교,운영,대구광역시 북구 국우동 1085,대구광역시 북구 학남로 83,7240000,대구광역시교육청,7261000,대구광역시서부교육지원청,2013-11-29,2020-09-19,35.94553027,128.570413,2020-09-22,7001220
496,B000011027,창원동중학교,중학교,2009-03-02,공립,본교,운영,경상남도 창원시 의창구 동읍 신방리 868,경상남도 창원시 의창구 동읍 동읍로 189,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,2020-09-19,35.29100882,128.6749409,2020-09-22,7001220
