tm,rnum,stnId,stnNm,ta,taQcflg,rn,rnQcflg,ws,wsQcflg,wd,wdQcflg,hm,hmQcflg,pv,td,pa,paQcflg,ps,psQcflg,ss,ssQcflg,icsr,dsnw,hr3Fhsc,dc10Tca,dc10LmcsCa,clfmAbbrCd,lcsCh,vs,gndSttCd,dmstMtphNo,ts,tsQcflg,m005Te,m01Te,m02Te,m03Te
2020-01-07 15:00,160,152,울산,11.6,,1.8,,0.4,,0,,98,,13.3,11.2,1002.1,,1012.1,,0.0,,,,,10,9,StNs,1,100,,1901,10.5,,,,,
2020-01-07 16:00,161,152,울산,11.8,,,9,0.9,,70,,98,,13.5,11.4,1001.5,,1011.5,,0.0,,,,,10,8,StNs,8,70,,191601,10.3,,,,,
2020-01-07 17:00,162,152,울산,13.3,,,9,0.3,,0,,98,,14.9,12.9,1000.4,,1010.3,,0.0,,,,,10,7,ScAs,8,900,,191601,10.3,,,,,
2020-01-07 18:00,163,152,울산,14.5,,0.1,,1.4,,180,,98,,16.1,14.1,999.6,,1009.4,,0.0,,,,,10,8,ScAs,9,732,,1901,10.5,,,,,
2020-01-07 19:00,164,152,울산,16.8,,,9,3.5,,200,,98,,18.6,16.4,998.3,,1008.0,,,9,,,,10,8,ScNs,7,1993,,1901,12.0,,,,,
2020-01-07 20:00,165,152,울산,17.3,,,9,3.8,,180,,98,,19.2,16.9,996.1,,1005.8,,,9,,,,10,8,ScNs,7,1972,,01,12.5,,,,,
2020-01-07 21:00,166,152,울산,17.8,,0.6,,5.2,,180,,98,,19.9,17.4,994.4,,1004.0,,,9,,,,10,9,StNs,5,1906,,01,13.3,,,,,
2020-01-07 22:00,167,152,울산,17.0,,,9,6.0,,180,,98,,18.9,16.6,992.6,,1002.3,,,9,,,,10,9,StNs,3,669,,1901,13.9,,,,,
2020-01-07 23:00,168,152,울산,18.3,,,9,4.5,,250,,91,,19.0,16.7,990.5,,1000.1,,,9,,,,9,9,Sc,3,2000,,1901,13.3,,,,,
2020-01-08 00:00,169,152,울산,17.5,,5.9,,3.6,,230,,66,,13.1,11.0,990.6,,1000.2,,,9,,,,10,10,As,27,2000,,01,11.9,,,,,
2020-01-08 01:00,170,152,울산,15.6,,,9,3.5,,200,,77,,13.6,11.5,989.6,,999.3,,,9,,,,6,3,ScAc,11,2000,,01,11.4,,,,,
2020-01-08 02:00,171,152,울산,14.9,,,9,2.9,,200,,82,,13.8,11.8,989.2,,998.9,,,9,,,,7,7,,10,2000,,,10.8,,,,,
2020-01-08 03:00,172,152,울산,14.5,,0.0,,4.3,,230,,68,,11.2,8.6,989.5,,999.2,,,9,,,,3,3,Sc,15,2000,,,9.7,,,,,
2020-01-08 04:00,173,152,울산,13.3,,,9,3.8,,230,,68,,10.4,7.5,990.2,,1000.0,,,9,,,,3,3,Sc,11,2000,,,9.2,,,,,
2020-01-08 05:00,174,152,울산,12.0,,,9,4.3,,250,,56,,7.8,3.4,991.1,,1000.9,,,9,,,,2,2,Sc,17,2000,,,7.4,,,,,
2020-01-08 06:00,175,152,울산,10.9,,,9,4.8,,250,,55,,7.1,2.1,991.9,,1001.8,,,9,,,,3,3,Sc,16,2000,,,6.4,,,,,
2020-01-08 07:00,176,152,울산,9.8,,,9,3.6,,250,,55,,6.6,1.1,993.0,,1003.0,,,9,,,,2,2,Sc,10,2000,,,5.6,,,,,
2020-01-08 08:00,177,152,울산,9.6,,,9,2.3,,200,,55,,6.5,0.9,994.3,,1004.3,,0.3,,,,,3,3,Sc,17,2000,,,5.2,,,,,
2020-01-08 09:00,178,152,울산,10.4,,,9,2.5,,270,,54,,6.8,1.4,997.0,,1007.0,,0.9,,,,,9,9,Sc,15,2000,,,7.3,,,,,
2020-01-08 10:00,179,152,울산,9.9,,,9,1.7,,290,,56,,6.8,1.5,999.4,,1009.4,,0.2,,,,,10,10,As,22,2000,,,7.1,,,,,
2020-01-08 11:00,180,152,울산,9.0,,,9,3.6,,320,,62,,7.1,2.0,1001.3,,1011.4,,0.0,,,,,10,8,ScAs,12,2000,,01,6.9,,,,,
2020-01-08 12:00,181,152,울산,8.6,,0.0,,3.3,,340,,62,,6.9,1.7,1002.1,,1012.2,,0.0,,,,,9,9,Sc,11,2000,,01,7.2,,,,,
2020-01-08 13:00,182,152,울산,8.7,,,9,4.2,,290,,62,,7.0,1.8,1002.3,,1012.4,,0.4,,,,,3,3,Sc,11,2000,,,9.0,,,,,
2020-01-08 14:00,183,152,울산,9.5,,,9,4.3,,290,,59,,7.0,1.8,1003.2,,1013.2,,1.0,,,,,1,1,Sc,10,2000,,,12.0,,,,,
2020-01-08 15:00,184,152,울산,9.8,,,9,4.2,,290,,59,,7.1,2.1,1004.0,,1014.1,,1.0,,,,,1,1,Sc,10,1999,,,11.7,,,,,
2020-01-08 16:00,185,152,울산,8.9,,,9,2.8,,290,,61,,6.9,1.7,1005.5,,1015.6,,0.9,,,,,2,2,Sc,12,2000,,,9.4,,,,,
2020-01-08 17:00,186,152,울산,8.0,,,9,2.9,,320,,64,,6.8,1.5,1006.4,,1016.5,,0.7,,,,,0,0,,,2000,,,7.3,,,,,
2020-01-08 18:00,187,152,울산,6.6,,,9,2.0,,320,,73,,7.1,2.0,1007.5,,1017.7,,0.0,,,,,0,0,,,2000,,,5.4,,,,,
2020-01-08 19:00,188,152,울산,5.5,,,9,2.1,,340,,77,,6.9,1.7,1008.3,,1018.6,,,9,,,,1,0,,,1980,,,4.3,,,,,
2020-01-08 20:00,189,152,울산,5.3,,,9,2.6,,340,,78,,6.9,1.7,1008.9,,1019.2,,,9,,,,6,0,,,2000,,,3.6,,,,,
2020-01-08 21:00,190,152,울산,5.1,,,9,2.1,,360,,77,,6.7,1.3,1009.1,,1019.4,,,9,,,,0,0,,,2000,,,3.0,,,,,
2020-01-08 22:00,191,152,울산,4.4,,,9,1.5,,340,,81,,6.8,1.4,1009.3,,1019.6,,,9,,,,1,0,,,1842,,,2.5,,,,,
2020-01-08 23:00,192,152,울산,4.6,,,9,2.7,,340,,83,,7.0,1.9,1009.1,,1019.4,,,9,,,,0,0,,,1679,,,2.2,,,,,
2020-01-09 00:00,193,152,울산,4.3,,,9,2.7,,340,,81,,6.7,1.3,1009.2,,1019.5,,,9,,,,0,0,,,1794,,,2.0,,,,,
2020-01-09 01:00,194,152,울산,4.2,,,,2.8,,340,,82,,6.7,1.3,1009.0,,1019.3,,,9,,,,0,0,,,1651,,,1.7,,,,,
2020-01-09 02:00,195,152,울산,3.8,,,,1.6,,340,,82,,6.6,1.0,1009.0,,1019.3,,,9,,,,0,0,,,2000,,,1.3,,,,,
2020-01-09 03:00,196,152,울산,4.2,,,,1.9,,360,,76,,6.2,0.3,1009.1,,1019.4,,,9,,,,7,0,Ci,,2000,,,1.2,,,,,
2020-01-09 04:00,197,152,울산,4.2,,,,1.5,,360,,70,,5.8,-0.7,1009.0,,1019.3,,,9,,,,9,0,Ci,,2000,,,1.5,,,,,
2020-01-09 05:00,198,152,울산,3.8,,,,1.8,,360,,65,,5.2,-2.1,1009.1,,1019.4,,,9,,,,9,0,Ci,,1770,,,1.5,,,,,
2020-01-09 06:00,199,152,울산,2.9,,,,2.1,,360,,64,,4.8,-3.2,1009.8,,1020.2,,,9,,,,9,0,Ci,,1525,,,1.0,,,,,
2020-01-09 07:00,200,152,울산,2.1,,,,1.7,,360,,68,,4.8,-3.2,1010.4,,1020.8,,,9,,,,9,0,Ci,,1272,,,0.6,,,,,
2020-01-09 08:00,201,152,울산,2.3,,,,1.9,,360,,66,,4.8,-3.4,1011.1,,1021.5,,0.1,,,,,6,0,Ci,,1127,,,0.5,,,,,
2020-01-09 09:00,202,152,울산,2.0,,,,2.5,,20,,73,,5.2,-2.3,1011.6,,1022.1,,0.5,,,,,6,0,Ci,,897,,40,1.5,,,,,
2020-01-09 10:00,203,152,울산,2.9,,,,3.2,,20,,69,,5.2,-2.2,1011.7,,1022.1,,0.7,,,,,5,0,Ci,,914,,40,3.6,,,,,
2020-01-09 11:00,204,152,울산,4.9,,,,2.5,,360,,56,,4.9,-3.1,1011.2,,1021.5,,1.0,,,,,0,0,,,1243,,40,8.0,,,,,
2020-01-09 12:00,205,152,울산,5.8,,,,3.2,,340,,45,,4.2,-5.2,1010.2,,1020.5,,1.0,,,,,1,0,Ci,,1443,,,9.8,,,,,
2020-01-09 13:00,206,152,울산,6.8,,,,4.1,,320,,37,,3.6,-6.9,1009.5,,1019.7,,1.0,,,,,1,0,Ci,,1742,,,9.9,,,,,
2020-01-09 14:00,207,152,울산,7.3,,,,3.9,,320,,35,,3.6,-7.1,1009.3,,1019.5,,1.0,,,,,5,0,Ci,,1805,,,10.5,,,,,
2020-01-09 15:00,208,152,울산,7.2,,,,3.5,,320,,35,,3.6,-7.2,1009.5,,1019.7,,1.0,,,,,5,0,Ci,,1961,,,9.5,,,,,
2020-01-09 16:00,209,152,울산,6.7,,,,3.3,,320,,37,,3.6,-6.9,1010.0,,1020.2,,1.0,,,,,5,0,Ci,,1967,,,6.9,,,,,
2020-01-09 17:00,210,152,울산,5.6,,,,2.2,,290,,41,,3.7,-6.6,1010.6,,1020.9,,0.3,,,,,7,0,Ci,,1686,,,4.4,,,,,
2020-01-09 18:00,211,152,울산,4.2,,,,1.7,,360,,46,,3.8,-6.4,1011.2,,1021.5,,0.0,,,,,7,0,Ci,,1814,,,2.6,,,,,
2020-01-09 19:00,212,152,울산,3.7,,,,1.6,,320,,50,,4.0,-5.7,1011.7,,1022.1,,,9,,,,6,6,,72,1721,,,1.8,,,,,
2020-01-09 20:00,213,152,울산,3.2,,,,3.6,,340,,52,,4.0,-5.7,1011.9,,1022.3,,,9,,,,7,3,,74,1352,,,0.8,,,,,
2020-01-09 21:00,214,152,울산,2.4,,,,2.3,,340,,55,,4.0,-5.7,1012.5,,1022.9,,,9,,,,5,0,Ci,,1390,,,0.2,,,,,
2020-01-09 22:00,215,152,울산,1.4,,,,2.5,,320,,60,,4.1,-5.5,1012.7,,1023.2,,,9,,,,4,0,,,1184,,,-0.3,,,,,
2020-01-09 23:00,216,152,울산,1.3,,,,3.3,,340,,61,,4.1,-5.4,1012.4,,1022.9,,,9,,,,0,0,,,1110,,,0.2,,,,,
2020-01-10 00:00,217,152,울산,1.1,,,,3.4,,340,,62,,4.1,-5.3,1012.5,,1023.0,,,9,,,,0,0,,,1080,,,0.2,,,,,
2020-01-10 01:00,218,152,울산,1.0,,,,4.1,,340,,63,,4.2,-5.2,1012.5,,1023.0,,,9,,,,0,0,,,1074,,,0.2,,,,,
2020-01-10 02:00,219,152,울산,0.8,,,,4.3,,340,,64,,4.2,-5.2,1012.4,,1022.9,,,9,,,,0,0,,,1013,,,0.1,,,,,
2020-01-10 03:00,220,152,울산,0.6,,,,3.5,,320,,66,,4.2,-5.0,1012.4,,1022.9,,,9,,,,0,0,,,967,,40,0.1,,,,,
2020-01-10 04:00,221,152,울산,0.4,,,,4.1,,340,,65,,4.1,-5.4,1012.1,,1022.6,,,9,,,,0,0,,,998,,40,0.1,,,,,
2020-01-10 05:00,222,152,울산,0.1,,,,4.1,,340,,67,,4.1,-5.3,1012.3,,1022.8,,,9,,,,0,0,,,915,,40,0.0,,,,,
2020-01-10 06:00,223,152,울산,0.0,,,,3.5,,340,,66,,4.0,-5.6,1012.4,,1023.0,,,9,,,,0,0,,,923,,40,-0.1,,,,,
2020-01-10 07:00,224,152,울산,-0.1,,,,3.8,,340,,66,,4.0,-5.7,1012.7,,1023.3,,,9,,,,4,0,Ci,,930,,40,-0.2,,,,,
2020-01-10 08:00,225,152,울산,-0.8,,,,1.2,,340,,70,,4.1,-5.5,1013.3,,1023.9,,0.1,,,,,1,0,Ci,,888,,40,-0.4,,,,,
2020-01-10 09:00,226,152,울산,1.2,,,,1.9,,340,,61,,4.1,-5.5,1013.4,,1023.9,,1.0,,,,,1,0,Ci,,962,,40,-0.1,,,,,
2020-01-10 10:00,227,152,울산,2.4,,,,2.4,,340,,56,,4.1,-5.5,1013.8,,1024.3,,0.8,,,,,5,0,Ci,,988,,40,0.1,,,,,
2020-01-10 11:00,228,152,울산,5.1,,,,1.2,,320,,50,,4.4,-4.4,1013.2,,1023.6,,0.9,,,,,1,0,Ci,,1041,,40,1.0,,,,,
2020-01-10 12:00,229,152,울산,7.5,,,,1.5,,20,,43,,4.5,-4.2,1012.0,,1022.2,,1.0,,,,,4,0,Ci,,1331,,,7.2,,,,,
2020-01-10 13:00,230,152,울산,9.3,,,,1.3,,360,,45,,5.3,-2.0,1010.8,,1020.9,,1.0,,,,,6,0,Ci,,1728,,,12.1,,,,,
2020-01-10 14:00,231,152,울산,10.4,,,,1.3,,140,,40,,5.0,-2.6,1009.5,,1019.6,,1.0,,,,,4,0,Ci,,1900,,,12.5,,,,,
2020-01-10 15:00,232,152,울산,10.1,,,,0.6,,360,,36,,4.4,-4.3,1009.3,,1019.4,,1.0,,,,,4,0,Ci,,1994,,,10.6,,,,,
2020-01-10 16:00,233,152,울산,9.5,,,,1.9,,140,,53,,6.2,0.3,1009.6,,1019.7,,0.8,,,,,6,0,Ci,,1342,,,8.6,,,,,
2020-01-10 17:00,234,152,울산,8.6,,,,1.9,,160,,56,,6.2,0.3,1009.8,,1020.0,,0.8,,,,,1,0,Ci,,1865,,,6.2,,,,,
2020-01-10 18:00,235,152,울산,7.1,,,,1.4,,230,,55,,5.6,-1.3,1010.2,,1020.4,,0.0,,,,,1,0,Ci,,1989,,,3.8,,,,,
2020-01-10 19:00,236,152,울산,6.5,,,,0.7,,320,,59,,5.7,-0.9,1010.2,,1020.5,,,9,,,,2,0,,,1955,,,2.4,,,,,
2020-01-10 20:00,237,152,울산,4.8,,,,1.7,,340,,58,,5.0,-2.7,1010.0,,1020.3,,,9,,,,0,0,,,1465,,,1.3,,,,,
2020-01-10 21:00,238,152,울산,5.0,,,,1.9,,320,,48,,4.2,-5.1,1010.1,,1020.4,,,9,,,,4,0,Ci,,1805,,,0.8,,,,,
2020-01-10 22:00,239,152,울산,3.7,,,,1.9,,360,,50,,4.0,-5.7,1009.7,,1020.1,,,9,,,,6,0,,,1720,,,0.1,,,,,
2020-01-10 23:00,240,152,울산,2.5,,,,0.0,,0,,55,,4.0,-5.6,1009.1,,1019.5,,,9,,,,6,0,,,1626,,,-0.2,,,,,
2020-01-11 00:00,241,152,울산,3.1,,,,1.6,,320,,47,,3.6,-7.1,1009.1,,1019.5,,,9,,,,7,0,,,1918,,,0.1,,,,,
2020-01-11 01:00,242,152,울산,3.1,,,,2.7,,320,,47,,3.6,-7.1,1009.0,,1019.4,,,9,,,,8,8,,61,1961,,,0.2,,,,,
2020-01-11 02:00,243,152,울산,3.1,,,,2.2,,340,,46,,3.5,-7.4,1008.8,,1019.2,,,9,,,,8,8,,59,2000,,,0.1,,,,,
2020-01-11 03:00,244,152,울산,2.4,,,,1.5,,320,,49,,3.6,-7.2,1008.4,,1018.8,,,9,,,,8,0,Ci,,1964,,,0.1,,,,,
2020-01-11 04:00,245,152,울산,2.3,,,,2.0,,340,,47,,3.4,-7.8,1008.1,,1018.5,,,9,,,,8,0,Ci,,1857,,,-0.1,,,,,
2020-01-11 05:00,246,152,울산,2.0,,,,2.1,,340,,46,,3.2,-8.4,1008.0,,1018.4,,,9,,,,5,0,Ci,,1899,,,-0.2,,,,,
2020-01-11 06:00,247,152,울산,0.9,,,,2.2,,360,,51,,3.3,-8.1,1008.4,,1018.9,,,9,,,,3,0,Ci,,1812,,,-0.6,,,,,
2020-01-11 07:00,248,152,울산,1.7,,,,2.3,,340,,47,,3.2,-8.4,1008.8,,1019.2,,,9,,,,3,0,Ci,,1569,,,-0.7,,,,,
2020-01-11 08:00,249,152,울산,1.8,,,,2.0,,320,,45,,3.1,-8.8,1008.8,,1019.2,,0.2,,,,,1,0,Ci,,1681,,,-0.9,,,,,
2020-01-11 09:00,250,152,울산,2.9,,,,2.3,,340,,42,,3.2,-8.7,1009.0,,1019.4,,1.0,,,,,0,0,,,1701,,,0.0,,,,,
2020-01-11 10:00,251,152,울산,4.7,,,,2.9,,340,,39,,3.3,-8.1,1009.3,,1019.6,,1.0,,,,,0,0,,,1721,,,1.1,,,,,
2020-01-11 11:00,252,152,울산,6.4,,,,3.4,,290,,37,,3.6,-7.2,1008.9,,1019.1,,1.0,,,,,0,0,,,1657,,,7.6,,,,,
2020-01-11 12:00,253,152,울산,8.3,,,,2.1,,360,,36,,3.9,-5.9,1007.7,,1017.8,,1.0,,,,,0,0,,,1550,,,11.1,,,,,
2020-01-11 13:00,254,152,울산,7.8,,,,3.1,,20,,35,,3.7,-6.7,1006.6,,1016.8,,1.0,,,,,0,0,,,1820,,,10.4,,,,,
2020-01-11 14:00,255,152,울산,8.9,,,,2.8,,20,,35,,4.0,-5.7,1005.9,,1016.0,,1.0,,,,,0,0,,,1354,,,10.3,,,,,
2020-01-11 15:00,256,152,울산,8.6,,,,2.4,,50,,36,,4.0,-5.6,1005.3,,1015.4,,1.0,,,,,1,0,Ci,,1411,,,9.4,,,,,
2020-01-11 16:00,257,152,울산,8.3,,,,2.3,,360,,38,,4.2,-5.2,1005.7,,1015.8,,1.0,,,,,0,0,,,1280,,,7.1,,,,,
2020-01-11 17:00,258,152,울산,7.1,,,,2.3,,340,,40,,4.0,-5.6,1005.9,,1016.1,,0.9,,,,,3,0,Ci,,1457,,,3.7,,,,,
2020-01-11 18:00,259,152,울산,6.0,,,,3.1,,340,,43,,4.0,-5.6,1006.1,,1016.3,,0.0,,,,,5,0,Ci,,1468,,,1.9,,,,,
2020-01-11 19:00,260,152,울산,5.1,,,,2.1,,340,,46,,4.1,-5.5,1006.3,,1016.6,,,9,,,,6,6,,54,1253,,,1.2,,,,,
2020-01-11 20:00,261,152,울산,4.4,,,,3.0,,340,,49,,4.1,-5.4,1006.1,,1016.4,,,9,,,,4,1,,,1182,,,0.4,,,,,
2020-01-11 21:00,262,152,울산,3.9,,,,3.0,,340,,52,,4.2,-5.0,1006.7,,1017.0,,,9,,,,1,0,Ci,,1048,,,0.1,,,,,
2020-01-11 22:00,263,152,울산,3.3,,,,2.6,,340,,56,,4.3,-4.6,1006.7,,1017.0,,,9,,,,2,2,,,949,,40,-0.4,,,,,
2020-01-11 23:00,264,152,울산,2.9,,,,2.8,,340,,58,,4.4,-4.5,1006.7,,1017.1,,,9,,,,8,6,,45,857,,40,-0.5,,,,,
2020-01-12 00:00,265,152,울산,2.6,,,,2.7,,340,,60,,4.4,-4.3,1006.1,,1016.5,,,9,,,,5,0,,,776,,40,-0.5,,,,,
2020-01-12 01:00,266,152,울산,2.8,,,,2.9,,340,,59,,4.4,-4.4,1005.6,,1016.0,,,9,,,,10,9,,33,770,,40,0.1,,,,,
2020-01-12 02:00,267,152,울산,3.0,,,,3.3,,340,,57,,4.3,-4.7,1005.3,,1015.6,,,9,,,,10,7,,34,805,,40,0.3,,,,,
2020-01-12 03:00,268,152,울산,3.0,,,,2.5,,340,,57,,4.3,-4.7,1005.1,,1015.4,,,9,,,,10,10,As,32,824,,40,0.4,,,,,
2020-01-12 04:00,269,152,울산,3.1,,,,3.1,,340,,55,,4.2,-5.0,1004.3,,1014.6,,,9,,,,10,4,ScAs,13,884,,40,0.6,,,,,
2020-01-12 05:00,270,152,울산,2.9,,,,2.0,,340,,55,,4.2,-5.2,1004.4,,1014.7,,,9,,,,10,5,ScAs,13,928,,40,0.7,,,,,
2020-01-12 06:00,271,152,울산,2.8,,,,2.4,,340,,55,,4.1,-5.3,1004.4,,1014.7,,,9,,,,10,4,ScAs,15,870,,40,0.5,,,,,
2020-01-12 07:00,272,152,울산,1.8,,,,2.9,,320,,58,,4.0,-5.6,1004.6,,1015.0,,,9,,,,5,5,Sc,15,956,,40,-0.8,,,,,
2020-01-12 08:00,273,152,울산,1.2,,,,2.8,,340,,60,,4.0,-5.7,1004.6,,1015.0,,0.0,,,,,5,5,Ac,29,1023,,40,-0.8,,,,,
2020-01-12 09:00,274,152,울산,2.0,,,,2.7,,340,,55,,3.9,-6.1,1004.8,,1015.2,,0.8,,,,,3,1,AcCi,32,1121,,,1.8,,,,,
2020-01-12 10:00,275,152,울산,3.9,,,,3.3,,340,,46,,3.7,-6.6,1005.2,,1015.5,,1.0,,,,,1,1,Ac,35,1423,,,7.5,,,,,
2020-01-12 11:00,276,152,울산,5.2,,,,4.6,,290,,36,,3.2,-8.6,1004.9,,1015.2,,1.0,,,,,2,2,Ac,35,1990,,,12.4,,,,,
2020-01-12 12:00,277,152,울산,5.8,,,,3.8,,320,,32,,3.0,-9.6,1003.6,,1013.8,,1.0,,,,,2,2,Ac,35,1910,,,12.6,,,,,
2020-01-12 13:00,278,152,울산,6.7,,,,3.9,,320,,29,,2.8,-10.1,1003.0,,1013.2,,1.0,,,,,1,1,Ac,37,1977,,,13.4,,,,,
2020-01-12 14:00,279,152,울산,7.3,,,,3.5,,320,,25,,2.6,-11.4,1002.5,,1012.6,,1.0,,,,,0,0,,,1983,,,12.7,,,,,
2020-01-12 15:00,280,152,울산,7.4,,,,3.6,,320,,26,,2.7,-10.8,1002.5,,1012.6,,1.0,,,,,0,0,,,1990,,,10.8,,,,,
2020-01-12 16:00,281,152,울산,6.9,,,,4.0,,290,,27,,2.7,-10.8,1002.9,,1013.1,,1.0,,,,,0,0,,,2000,,,7.4,,,,,
2020-01-12 17:00,282,152,울산,5.8,,,,4.6,,290,,30,,2.8,-10.4,1003.7,,1013.9,,0.9,,,,,0,0,,,2000,,,3.0,,,,,
2020-01-12 18:00,283,152,울산,4.7,,,,2.6,,290,,34,,2.9,-9.8,1004.6,,1014.9,,0.0,,,,,0,0,,,2000,,,0.7,,,,,
2020-01-12 19:00,284,152,울산,3.7,,,,2.0,,320,,40,,3.2,-8.6,1005.5,,1015.8,,,9,,,,0,0,,,1845,,,-0.7,,,,,
2020-01-12 20:00,285,152,울산,3.4,,,,3.1,,320,,43,,3.3,-8.0,1005.6,,1015.9,,,9,,,,0,0,,,2000,,,-0.4,,,,,
2020-01-12 21:00,286,152,울산,3.3,,,,3.0,,320,,46,,3.6,-7.2,1006.1,,1016.4,,,9,,,,0,0,,,2000,,,-0.5,,,,,
2020-01-12 22:00,287,152,울산,2.8,,,,3.2,,320,,47,,3.5,-7.4,1006.6,,1017.0,,,9,,,,0,0,,,2000,,,-0.9,,,,,
2020-01-12 23:00,288,152,울산,2.4,,,,4.0,,320,,46,,3.3,-8.0,1006.8,,1017.2,,,9,,,,0,0,,,2000,,,-1.0,,,,,
2020-01-13 00:00,289,152,울산,2.1,,,,4.5,,320,,47,,3.3,-8.0,1007.0,,1017.4,,,9,,,,0,0,,,2000,,,-1.1,,,,,
2020-01-13 01:00,290,152,울산,1.5,,,,4.9,,320,,49,,3.3,-8.0,1006.9,,1017.3,,,9,,,,0,0,,,2000,,,-1.2,,,,,
2020-01-13 02:00,291,152,울산,1.4,,,,4.4,,320,,52,,3.5,-7.4,1006.8,,1017.2,,,9,,,,0,0,,,2000,,,-1.2,,,,,
2020-01-13 03:00,292,152,울산,0.9,,,,3.6,,290,,56,,3.6,-6.9,1007.2,,1017.7,,,9,,,,0,0,,,2000,,,-1.5,,,,,
2020-01-13 04:00,293,152,울산,0.6,,,,3.8,,290,,57,,3.6,-6.9,1007.5,,1018.0,,,9,,,,0,0,,,2000,,,-1.5,,,,,
2020-01-13 05:00,294,152,울산,0.8,,,,4.1,,290,,57,,3.7,-6.7,1007.9,,1018.4,,,9,,,,0,0,,,2000,,,-1.5,,,,,
2020-01-13 06:00,295,152,울산,0.3,,,,2.7,,320,,60,,3.8,-6.5,1008.5,,1019.0,,,9,,,,0,0,,,2000,,,-1.9,,,,,
2020-01-13 07:00,296,152,울산,0.4,,,,1.9,,340,,60,,3.8,-6.4,1009.3,,1019.8,,,9,,,,0,0,,,2000,,,-2.1,,,,,
2020-01-13 08:00,297,152,울산,0.5,,,,1.8,,340,,60,,3.8,-6.3,1009.7,,1020.2,,0.2,,,,,1,1,Sc,14,2000,,,-1.8,,,,,
2020-01-13 09:00,298,152,울산,2.5,,,,2.3,,320,,53,,3.9,-6.1,1010.1,,1020.5,,1.0,,,,,1,1,Sc,14,2000,,,0.8,,,,,
2020-01-13 10:00,299,152,울산,3.6,,,,3.6,,290,,47,,3.7,-6.6,1010.8,,1021.2,,1.0,,,,,2,2,Sc,10,2000,,,4.4,,,,,
2020-01-13 11:00,300,152,울산,4.3,,,,3.2,,320,,45,,3.7,-6.6,1010.6,,1020.9,,1.0,,,,,2,2,Sc,10,1985,,,6.7,,,,,
2020-01-13 12:00,301,152,울산,4.5,,,,3.4,,320,,44,,3.7,-6.7,1009.9,,1020.2,,1.0,,,,,4,4,Sc,10,2000,,,5.1,,,,,
2020-01-13 13:00,302,152,울산,5.7,,,,2.8,,320,,39,,3.6,-7.2,1008.9,,1019.2,,1.0,,,,,4,4,Sc,16,2000,,,12.8,,,,,
2020-01-13 14:00,303,152,울산,7.0,,,,2.7,,320,,36,,3.6,-7.0,1008.8,,1019.0,,1.0,,,,,2,2,Sc,18,2000,,,13.6,,,,,
2020-01-13 15:00,304,152,울산,6.6,,,,2.9,,290,,37,,3.6,-7.0,1009.2,,1019.4,,1.0,,,,,2,2,Sc,10,2000,,,10.8,,,,,
2020-01-13 16:00,305,152,울산,6.7,,,,1.9,,340,,39,,3.8,-6.3,1009.5,,1019.7,,1.0,,,,,1,1,Sc,10,2000,,,8.1,,,,,
2020-01-13 17:00,306,152,울산,5.0,,,,2.0,,340,,44,,3.8,-6.2,1010.2,,1020.5,,0.9,,,,,0,0,,,2000,,,2.7,,,,,
2020-01-13 18:00,307,152,울산,3.6,,,,2.3,,320,,47,,3.7,-6.6,1010.6,,1021.0,,0.0,,,,,0,0,,,2000,,,0.2,,,,,
2020-01-13 19:00,308,152,울산,3.0,,,,2.8,,320,,48,,3.6,-6.9,1011.5,,1021.9,,,9,,,,0,0,,,2000,,,-0.8,,,,,
2020-01-13 20:00,309,152,울산,1.0,,,,0.9,,50,,54,,3.6,-7.2,1011.8,,1022.3,,,9,,,,0,0,,,2000,,,-1.3,,,,,
2020-01-13 21:00,310,152,울산,1.5,,,,2.2,,320,,51,,3.5,-7.5,1012.5,,1023.0,,,9,,,,0,0,,,2000,,,-1.3,,,,,
2020-01-13 22:00,311,152,울산,0.8,,,,1.8,,340,,53,,3.4,-7.7,1012.1,,1022.6,,,9,,,,0,0,,,2000,,,-2.0,,,,,
2020-01-13 23:00,312,152,울산,0.9,,,,3.0,,320,,53,,3.5,-7.6,1012.8,,1023.3,,,9,,,,7,5,,56,2000,,,-1.7,,,,,
2020-01-14 00:00,313,152,울산,0.7,,,,3.0,,320,,53,,3.4,-7.8,1012.9,,1023.4,,,9,,,,8,0,,,2000,,,-1.4,,,,,
2020-01-14 01:00,314,152,울산,0.3,,,,2.7,,340,,51,,3.2,-8.6,1013.7,,1024.3,,,9,,,,10,10,,37,2000,,,-1.3,,,,,
2020-01-14 02:00,315,152,울산,0.2,,,,2.5,,340,,45,,2.8,-10.3,1013.6,,1024.2,,,9,,,,10,9,,34,2000,,,-1.1,,,,,
2020-01-14 03:00,316,152,울산,0.4,,,,3.1,,340,,30,,1.9,-15.2,1013.5,,1024.0,,,9,,,,10,10,As,26,2000,,,-1.1,,,,,
2020-01-14 04:00,317,152,울산,-0.3,,,,3.3,,340,,34,,2.0,-14.2,1013.3,,1023.9,,,9,,,,10,10,As,22,2000,,,-1.3,,,,,
2020-01-14 05:00,318,152,울산,-0.4,,,,4.0,,340,,36,,2.1,-13.6,1013.0,,1023.6,,,9,,,,10,10,As,27,2000,,,-1.5,,,,,
2020-01-14 06:00,319,152,울산,-0.3,,,,1.9,,360,,39,,2.3,-12.6,1013.0,,1023.6,,,9,,,,10,10,As,30,2000,,,-1.3,,,,,
